nh_nt_nt_nt,10
nt_nt_nt_wp,11
nt_nt_wp_b,1
nt_wp_b_n,1
wp_b_n_wp,1
b_n_wp_v,2
n_wp_v_p,12
wp_v_p_nt,1
v_p_nt_wp,5
p_nt_wp_nh,3
nt_wp_nh_n,4
wp_nh_n_v,12
nh_n_v_v,3
n_v_v_wp,15
v_v_wp_n,5
v_wp_n_a,2
wp_n_a_v,2
n_a_v_wp,2
a_v_wp_n,1
v_wp_n_v,20
wp_n_v_r,13
n_v_r_wp,18
v_r_wp_nt,4
r_wp_nt_wp,3
wp_nt_wp_nh,16
nt_wp_nh_p,3
wp_nh_p_n,5
nh_p_n_v,3
p_n_v_n,7
n_v_n_wp,28
v_n_wp_p,14
n_wp_p_nh,1
wp_p_nh_wp,1
p_nh_wp_v,5
nh_wp_v_n,4
wp_v_n_u,12
v_n_u_wp,23
n_u_wp_nt,11
u_wp_nt_nh,2
wp_nt_nh_wp,2
nt_nh_wp_b,1
nh_wp_b_c,1
wp_b_c_nh,2
b_c_nh_n,2
c_nh_n_p,2
nh_n_p_nt,1
n_p_nt_wp,4
p_nt_wp_i,1
nt_wp_i_u,1
wp_i_u_wp,1
i_u_wp_n,1
u_wp_n_v,21
wp_n_v_wp,25
n_v_wp_wp,21
v_wp_wp_j,1
wp_wp_j_v,1
wp_j_v_n,1
j_v_n_wp,1
v_n_wp_wp,5
n_wp_wp_nt,2
wp_wp_nt_wp,5
wp_nt_wp_a,3
nt_wp_a_n,1
wp_a_n_wp,2
a_n_wp_d,1
n_wp_d_n,3
wp_d_n_v,1
d_n_v_n,1
n_v_n_v,2
v_n_v_a,2
n_v_a_n,3
v_a_n_wp,5
a_n_wp_nt,1
n_wp_nt_wp,9
nt_wp_nh_v,7
wp_nh_v_n,8
nh_v_n_wp,6
v_n_wp_nt,8
n_wp_nt_j,1
wp_nt_j_n,1
nt_j_n_v,1
j_n_v_v,3
n_v_v_n,6
v_v_n_u,6
v_n_u_n,9
n_u_n_p,1
u_n_p_n,2
n_p_n_wp,11
p_n_wp_n,12
n_wp_n_v,30
wp_n_v_c,4
n_v_c_v,8
v_c_v_r,5
c_v_r_wp,12
v_r_wp_v,12
r_wp_v_wp,4
wp_v_wp_wp,10
v_wp_wp_a,5
wp_wp_a_c,1
wp_a_c_a,1
a_c_a_wp,3
c_a_wp_wp,1
a_wp_wp_nh,1
wp_wp_nh_nt,2
wp_nh_nt_nt,9
nt_nt_wp_nh,3
wp_nh_v_v,10
nh_v_v_nh,1
v_v_nh_wp,1
v_nh_wp_a,1
nh_wp_a_c,1
wp_a_c_v,1
a_c_v_r,1
c_v_r_n,3
v_r_n_wp,13
r_n_wp_b,1
n_wp_b_v,2
wp_b_v_wp,1
b_v_wp_v,2
v_wp_v_v,13
wp_v_v_wp,6
v_v_wp_d,3
v_wp_d_v,10
wp_d_v_wp,14
d_v_wp_n,13
v_wp_n_p,2
wp_n_p_v,6
n_p_v_v,2
p_v_v_v,1
v_v_v_v,2
v_v_v_n,3
n_u_n_c,2
u_n_c_nd,1
n_c_nd_v,2
c_nd_v_p,1
nd_v_p_a,1
v_p_a_wp,7
p_a_wp_c,1
a_wp_c_d,1
wp_c_d_v,7
c_d_v_v,3
d_v_v_r,3
v_v_r_n,3
r_n_wp_v,2
wp_v_p_n,17
v_p_n_p,1
p_n_p_a,1
n_p_a_wp,3
p_a_wp_p,2
a_wp_p_n,1
wp_p_n_n,3
p_n_n_wp,4
n_n_wp_v,4
n_wp_v_n,21
u_wp_nt_v,1
wp_nt_v_v,2
nt_v_v_wp,1
v_v_wp_nt,2
v_wp_nt_m,1
wp_nt_m_n,1
nt_m_n_wp,1
m_n_wp_n,1
n_wp_n_d,7
wp_n_d_v,17
n_d_v_n,10
d_v_n_wp,18
v_n_wp_n,26
n_wp_n_nh,2
wp_n_nh_v,5
n_nh_v_nh,1
nh_v_nh_wp,3
v_nh_wp_v,2
nh_wp_v_v,3
wp_v_v_n,12
v_v_n_wp,19
v_n_wp_c,10
n_wp_c_p,2
wp_c_p_n,3
c_p_n_d,1
p_n_d_v,3
v_n_wp_d,12
n_wp_d_v,17
wp_d_v_v,13
d_v_v_wp,7
v_v_wp_wp,22
v_wp_wp_nh,8
wp_wp_nh_c,1
wp_nh_c_r,1
nh_c_r_wp,1
c_r_wp_wp,2
r_wp_wp_d,3
wp_wp_d_v,20
wp_d_v_c,4
d_v_c_v,6
v_c_v_wp,8
c_v_wp_v,7
v_wp_v_nh,2
wp_v_nh_p,3
v_nh_p_nh,3
nh_p_nh_c,2
p_nh_c_v,2
nh_c_v_r,2
v_r_wp_p,5
r_wp_p_n,4
wp_p_n_nh,1
p_n_nh_wp,1
n_nh_wp_p,1
nh_wp_p_v,1
wp_p_v_n,3
p_v_n_wp,10
v_n_wp_a,3
n_wp_a_wp,2
wp_a_wp_nh,1
a_wp_nh_wp,2
wp_nh_wp_nh,7
nh_wp_nh_d,4
wp_nh_d_v,7
nh_d_v_n,6
n_wp_c_d,4
wp_c_d_d,1
c_d_d_v,1
d_d_v_wp,8
d_v_wp_nt,5
v_wp_nt_wp,10
wp_nt_wp_v,8
nt_wp_v_v,1
wp_v_v_p,7
v_v_p_nt,4
p_nt_wp_n,1
nt_wp_n_wp,4
wp_n_wp_v,13
wp_v_p_a,4
v_p_a_n,3
p_a_n_wp,4
a_n_wp_b,1
n_wp_b_u,2
wp_b_u_wp,3
b_u_wp_n,2
wp_n_v_v,21
v_wp_wp_n,21
wp_wp_n_n,3
wp_n_n_k,1
n_n_k_p,1
n_k_p_nh,1
k_p_nh_v,1
p_nh_v_v,1
nh_v_v_wp,4
v_v_wp_p,1
v_wp_p_v,2
wp_p_v_v,3
p_v_v_n,3
v_r_wp_c,8
r_wp_c_nh,1
wp_c_nh_p,1
c_nh_p_n,1
nh_p_n_wp,1
p_n_wp_v,11
wp_v_p_ns,1
v_p_ns_n,1
p_ns_n_wp,1
ns_n_wp_a,1
n_wp_a_n,4
wp_a_n_n,1
a_n_n_wp,1
n_n_wp_n,9
n_d_v_wp,11
wp_n_v_d,4
n_v_d_v,5
v_d_v_wp,8
d_v_wp_v,10
v_wp_v_r,5
wp_v_r_a,2
v_r_a_u,3
r_a_u_wp,4
a_u_wp_v,3
u_wp_v_wp,3
wp_v_wp_n,6
v_wp_n_wp,8
wp_n_wp_n,12
n_wp_n_wp,15
n_wp_v_wp,8
wp_n_wp_i,1
n_wp_i_wp,4
wp_i_wp_v,2
i_wp_v_wp,1
n_wp_v_r,14
wp_v_r_n,10
v_r_n_u,7
r_n_u_wp,7
n_u_wp_n,18
n_v_wp_n,15
wp_n_wp_a,2
wp_a_wp_v,2
a_wp_v_wp,2
u_wp_n_wp,2
wp_n_v_n,26
v_n_wp_v,31
wp_n_wp_nh,4
n_wp_nh_wp,4
nh_wp_nh_wp,2
wp_nh_wp_n,4
nh_wp_n_wp,1
n_u_wp_nz,1
u_wp_nz_n,1
wp_nz_n_wp,1
nz_n_wp_v,1
a_u_wp_n,4
u_wp_n_n,3
wp_n_n_a,1
n_n_a_c,1
n_a_c_v,1
a_c_v_n,1
c_v_n_wp,7
n_wp_v_v,15
wp_v_v_v,7
n_wp_n_n,5
wp_n_n_p,3
n_n_p_n,4
n_p_n_u,2
p_n_u_wp,5
u_wp_n_d,5
wp_n_d_p,1
n_d_p_v,1
d_p_v_r,2
