nh_nt_nt_nt,1
nt_nt_nt_wp,11
nt_nt_wp_nh,4
nt_wp_nh_nt,1
wp_nh_nt_wp,1
nh_nt_wp_n,1
nt_wp_n_d,1
wp_n_d_i,2
n_d_i_wp,4
d_i_wp_v,4
i_wp_v_n,2
wp_v_n_u,28
v_n_u_wp,42
n_u_wp_nt,8
u_wp_nt_wp,10
wp_nt_wp_d,2
nt_wp_d_p,2
wp_d_p_n,5
d_p_n_n,2
p_n_n_n,1
n_n_n_p,2
n_n_p_r,2
n_p_r_a,1
p_r_a_wp,3
r_a_wp_v,2
a_wp_v_n,10
wp_nt_wp_n,23
nt_wp_n_v,32
wp_n_v_a,8
n_v_a_wp,6
v_a_wp_v,3
a_wp_v_p,1
wp_v_p_v,9
v_p_v_v,3
p_v_v_wp,3
v_v_wp_n,18
v_wp_n_v,48
wp_n_v_d,8
n_v_d_v,8
v_d_v_n,4
d_v_n_k,1
v_n_k_wp,5
n_k_wp_v,3
k_wp_v_n,2
wp_v_n_p,12
v_n_p_n,14
n_p_n_wp,12
p_n_wp_c,3
n_wp_c_v,13
wp_c_v_n,16
c_v_n_wp,18
v_n_wp_d,25
n_wp_d_a,2
wp_d_a_v,3
d_a_v_wp,2
a_v_wp_v,2
v_wp_v_p,11
wp_v_p_ns,1
v_p_ns_p,1
p_ns_p_v,1
ns_p_v_n,1
p_v_n_wp,23
v_n_wp_nl,1
n_wp_nl_n,1
wp_nl_n_v,1
nl_n_v_d,1
v_d_v_v,4
d_v_v_wp,18
v_v_wp_nt,5
v_wp_nt_wp,12
wp_n_v_n,58
n_v_n_nd,3
v_n_nd_u,1
n_nd_u_n,1
nd_u_n_wp,3
u_n_wp_p,3
n_wp_p_v,12
wp_p_v_n,11
p_v_n_n,2
v_n_n_wp,28
n_n_wp_p,2
n_wp_p_n,8
wp_p_n_u,2
p_n_u_wp,2
n_u_wp_n,24
u_wp_n_u,8
wp_n_u_n,32
n_u_n_u,24
u_n_u_wp,37
n_u_wp_j,1
u_wp_j_n,2
wp_j_n_p,2
j_n_p_n,2
n_p_n_u,3
p_n_u_n,5
n_u_n_nt,1
u_n_nt_wp,1
n_nt_wp_nh,1
nt_wp_nh_c,1
wp_nh_c_ns,4
nh_c_ns_wp,4
c_ns_wp_nh,1
ns_wp_nh_nh,1
wp_nh_nh_v,11
nh_nh_v_n,5
nh_v_n_p,4
v_n_p_nt,6
n_p_nt_wp,8
p_nt_wp_d,2
nt_wp_d_v,3
wp_d_v_n,25
d_v_n_p,4
p_n_wp_d,5
n_wp_d_p,4
wp_d_p_j,1
d_p_j_v,1
p_j_v_a,1
j_v_a_wp,1
v_a_wp_d,4
a_wp_d_v,7
d_v_n_c,6
v_n_c_v,28
n_c_v_wp,25
c_v_wp_nh,5
v_wp_nh_nh,7
nh_nh_v_wp,7
nh_v_wp_wp,25
v_wp_wp_j,4
wp_wp_j_d,1
wp_j_d_a,1
j_d_a_c,1
d_a_c_u,1
a_c_u_wp,1
c_u_wp_wp,2
u_wp_wp_d,8
wp_wp_d_v,28
p_nt_wp_nh,2
nt_wp_nh_d,1
wp_nh_d_v,11
nh_d_v_u,2
d_v_u_n,2
v_u_n_wp,9
u_n_wp_n,7
n_wp_n_d,20
wp_n_d_v,39
n_d_v_u,7
d_v_u_wp,26
v_u_wp_nh,8
u_wp_nh_nh,7
p_nt_wp_nt,2
nt_wp_nt_wp,3
wp_n_v_nh,7
n_v_nh_wp,8
v_nh_wp_d,3
nh_wp_d_v,6
wp_d_v_wp,24
d_v_wp_v,35
v_wp_v_n,41
wp_v_n_v,35
v_n_v_wp,34
n_v_wp_nt,3
wp_nt_wp_v,12
nt_wp_v_p,4
wp_v_p_n,17
v_p_n_wp,30
p_n_wp_p,4
wp_p_v_u,2
p_v_u_wp,7
v_u_wp_j,4
u_wp_j_v,1
wp_j_v_v,5
j_v_v_wp,2
v_v_wp_v,27
wp_v_p_nd,1
v_p_nd_n,1
p_nd_n_wp,2
nd_n_wp_v,2
n_wp_v_j,4
wp_v_j_v,3
v_j_v_wp,5
j_v_wp_n,5
wp_n_v_v,43
n_v_v_wp,33
v_v_wp_j,1
