wp_j_n_m,1
j_n_m_wp,1
n_m_wp_n,2
m_wp_n_p,1
wp_n_p_v,7
n_p_v_m,2
p_v_m_q,1
v_m_q_wp,2
m_q_wp_v,1
q_wp_v_v,1
wp_v_v_wp,10
v_v_wp_wp,37
v_wp_wp_n,50
wp_wp_n_wp,9
wp_n_wp_r,1
n_wp_r_v,11
wp_r_v_r,5
r_v_r_u,1
v_r_u_wp,4
r_u_wp_d,4
u_wp_d_p,3
wp_d_p_n,3
d_p_n_v,4
p_n_v_a,1
n_v_a_wp,6
v_a_wp_v,6
a_wp_v_p,3
wp_v_p_v,4
v_p_v_n,6
p_v_n_u,4
v_n_u_wp,22
n_u_wp_r,3
u_wp_r_v,5
wp_r_v_wp,3
r_v_wp_wp,7
v_wp_wp_v,31
wp_wp_v_c,3
wp_v_c_a,3
v_c_a_v,1
c_a_v_wp,1
a_v_wp_a,1
v_wp_a_c,1
wp_a_c_v,2
a_c_v_n,2
c_v_n_wp,9
v_n_wp_d,18
n_wp_d_p,3
d_p_n_wp,3
p_n_wp_v,13
n_wp_v_p,10
wp_v_p_n,19
v_p_n_u,5
p_n_u_wp,9
n_u_wp_wp,11
u_wp_wp_nt,6
wp_wp_nt_n,2
wp_nt_n_a,1
nt_n_a_u,1
n_a_u_wp,5
a_u_wp_n,6
u_wp_n_a,3
wp_n_a_d,2
n_a_d_nd,1
a_d_nd_wp,1
d_nd_wp_nd,1
nd_wp_nd_v,1
wp_nd_v_n,3
nd_v_n_wp,3
v_n_wp_r,6
wp_r_v_v,10
r_v_v_u,6
v_v_u_wp,19
v_u_wp_v,18
u_wp_v_v,14
wp_v_v_u,2
v_u_wp_r,9
u_wp_r_d,5
wp_r_d_a,2
r_d_a_wp,2
d_a_wp_n,3
a_wp_n_wp,1
wp_n_wp_v,14
n_wp_v_r,12
wp_v_r_a,3
v_r_a_u,3
r_a_u_wp,5
u_wp_n_m,2
wp_n_m_n,4
n_m_n_wp,5
m_n_wp_v,4
wp_v_p_a,1
v_p_a_u,1
p_a_u_wp,1
a_u_wp_v,8
u_wp_v_a,4
wp_v_a_u,1
v_a_u_wp,5
a_u_wp_c,4
u_wp_c_d,2
wp_c_d_v,8
c_d_v_j,1
d_v_j_wp,3
v_j_wp_nh,1
j_wp_nh_v,1
wp_nh_v_u,1
nh_v_u_wp,2
v_u_wp_a,3
u_wp_a_v,4
wp_a_v_p,2
a_v_p_nd,1
v_p_nd_wp,1
p_nd_wp_v,1
nd_wp_v_c,1
wp_v_c_v,8
v_c_v_a,1
c_v_a_wp,3
v_a_wp_a,1
a_wp_a_c,1
a_c_v_v,1
c_v_v_wp,4
v_v_wp_n,15
v_wp_n_d,9
wp_n_d_v,31
n_d_v_v,8
d_v_v_nd,1
v_v_nd_v,1
v_nd_v_wp,3
nd_v_wp_v,1
v_wp_v_a,4
wp_v_a_c,2
v_a_c_d,2
a_c_d_wp,1
c_d_wp_v,1
d_wp_v_a,1
wp_v_a_wp,3
v_a_wp_n,7
a_wp_n_v,7
wp_n_v_v,36
n_v_v_wp,31
v_v_wp_d,4
v_wp_d_v,21
wp_d_v_n,9
d_v_n_u,5
n_u_wp_v,27
u_wp_v_r,9
wp_v_r_n,12
v_r_n_v,3
r_n_v_u,1
n_v_u_wp,16
wp_r_v_p,3
r_v_p_a,1
v_p_a_wp,3
p_a_wp_wp,1
a_wp_wp_d,1
wp_wp_d_p,1
wp_d_p_v,3
d_p_v_r,1
p_v_r_wp,4
v_r_wp_c,6
r_wp_c_i,1
wp_c_i_wp,1
c_i_wp_v,1
i_wp_v_m,1
wp_v_m_n,5
v_m_n_wp,6
v_p_n_wp,21
p_n_wp_n,11
n_wp_n_v,41
wp_n_v_n,36
n_v_n_p,8
v_n_p_p,1
n_p_p_r,1
p_p_r_wp,2
p_r_wp_n,3
r_wp_n_v,13
wp_n_v_wp,30
n_v_wp_d,5
wp_d_v_r,11
d_v_r_wp,12
v_r_wp_n,19
wp_wp_n_v,35
wp_n_v_u,13
v_u_wp_n,22
u_wp_n_p,9
wp_n_p_n,15
n_p_n_v,4
p_n_v_wp,8
v_wp_d_r,2
wp_d_r_v,4
d_r_v_r,1
r_v_r_wp,2
v_r_wp_q,1
r_wp_q_n,1
wp_q_n_d,1
q_n_d_v,1
n_d_v_wp,22
d_v_wp_m,3
v_wp_m_v,1
wp_m_v_n,1
m_v_n_wp,1
n_wp_d_v,24
