wp_j_n_nd,1
j_n_nd_wp,1
n_nd_wp_a,1
nd_wp_a_n,1
wp_a_n_u,2
a_n_u_n,3
n_u_n_wp,29
u_n_wp_nh,3
n_wp_nh_v,5
wp_nh_v_u,5
nh_v_u_p,1
v_u_p_v,1
u_p_v_p,1
p_v_p_nh,1
v_p_nh_wp,1
p_nh_wp_n,1
nh_wp_n_v,1
wp_n_v_wp,15
n_v_wp_wp,12
v_wp_wp_r,9
wp_wp_r_d,2
wp_r_d_v,6
r_d_v_n,1
d_v_n_p,3
v_n_p_n,6
n_p_n_wp,3
p_n_wp_d,3
n_wp_d_v,11
wp_d_v_n,12
p_n_wp_wp,1
n_wp_wp_p,1
wp_wp_p_v,9
wp_p_v_wp,12
p_v_wp_wp,12
v_wp_wp_n,25
wp_wp_n_v,19
wp_n_v_n,18
n_v_n_c,2
v_n_c_nd,1
n_c_nd_n,1
c_nd_n_v,2
nd_n_v_u,2
n_v_u_n,4
v_u_n_wp,10
u_n_wp_n,9
n_wp_n_c,3
wp_n_c_c,1
n_c_c_nd,1
c_c_nd_n,1
u_n_wp_c,4
n_wp_c_v,11
wp_c_v_p,3
c_v_p_n,1
v_p_n_c,4
p_n_c_v,4
n_c_v_d,1
c_v_d_r,1
v_d_r_n,1
d_r_n_wp,1
r_n_wp_n,3
n_wp_n_d,5
wp_n_d_v,18
n_d_v_c,1
d_v_c_n,2
v_c_n_v,1
c_n_v_n,2
n_v_n_wp,14
v_n_wp_v,23
n_wp_v_d,2
wp_v_d_v,3
v_d_v_n,4
d_v_n_wp,20
v_n_wp_n,22
n_d_v_v,5
d_v_v_wp,8
v_v_wp_n,5
v_wp_n_d,5
n_d_v_wp,5
d_v_wp_d,7
v_wp_d_d,3
wp_d_d_v,10
d_d_v_v,2
d_v_v_d,1
v_v_d_v,2
v_d_v_wp,8
d_v_wp_n,9
v_wp_n_p,3
wp_n_p_v,5
n_p_v_n,6
p_v_n_v,1
v_n_v_d,1
n_v_d_v,7
d_v_wp_v,5
v_wp_v_v,6
wp_v_v_d,3
v_v_d_a,1
v_d_a_wp,3
d_a_wp_nt,1
a_wp_nt_d,1
wp_nt_d_v,3
nt_d_v_p,1
d_v_p_a,3
v_p_a_v,1
p_a_v_wp,1
a_v_wp_v,5
v_wp_v_p,4
wp_v_p_d,1
v_p_d_a,1
p_d_a_wp,1
d_a_wp_a,2
a_wp_a_v,1
wp_a_v_d,1
a_v_d_a,1
d_a_wp_d,3
a_wp_d_a,3
wp_d_a_d,1
d_a_d_a,1
a_d_a_wp,1
wp_d_a_wp,2
d_a_wp_n,2
a_wp_n_d,1
n_d_v_u,2
d_v_u_wp,17
v_u_wp_d,3
u_wp_d_a,1
a_wp_n_nh,1
wp_n_nh_n,1
n_nh_n_u,1
nh_n_u_wp,1
n_u_wp_p,3
u_wp_p_r,3
wp_p_r_j,1
p_r_j_v,1
r_j_v_wp,1
j_v_wp_n,1
v_wp_n_n,6
wp_n_n_v,5
n_n_v_d,2
v_d_v_p,2
d_v_p_n,4
v_p_n_wp,8
p_n_wp_c,4
n_wp_c_n,2
wp_c_n_v,2
n_v_n_p,1
v_n_p_v,3
n_p_v_k,1
p_v_k_u,1
v_k_u_wp,1
k_u_wp_c,4
u_wp_c_d,3
wp_c_d_v,3
c_d_v_p,1
d_v_p_d,2
v_p_d_r,1
p_d_r_wp,1
d_r_wp_wp,1
r_wp_wp_b,1
wp_wp_b_v,8
wp_b_v_wp,6
b_v_wp_wp,6
wp_wp_r_n,2
wp_r_n_c,1
r_n_c_d,1
n_c_d_v,2
c_d_v_v,3
v_v_wp_d,1
v_wp_d_p,1
wp_d_p_n,2
d_p_n_v,2
p_n_v_r,1
n_v_r_wp,9
v_r_wp_wp,2
r_wp_wp_p,2
v_wp_wp_v,12
wp_wp_v_v,8
wp_v_v_u,7
v_v_u_wp,21
v_u_wp_v,13
u_wp_v_n,7
wp_v_n_v,7
v_n_v_nd,2
n_v_nd_n,2
v_nd_n_v,1
nd_n_v_n,2
wp_n_c_nh,1
n_c_nh_c,1
c_nh_c_wp,1
nh_c_wp_d,1
c_wp_d_v,1
wp_d_v_u,4
v_u_wp_wp,17
u_wp_wp_nh,2
wp_wp_nh_v,5
wp_nh_v_d,2
nh_v_d_v,2
v_n_wp_nh,6
wp_nh_v_v,3
nh_v_v_wp,1
v_v_wp_wp,9
v_wp_wp_d,5
wp_wp_d_v,2
wp_d_v_wp,4
wp_n_n_wp,5
n_n_wp_u,3
n_wp_u_p,5
wp_u_p_v,5
u_p_v_n,3
p_v_n_u,5
v_n_u_wp,23
n_u_wp_v,10
u_wp_v_i,1
wp_v_i_n,1
v_i_n_v,1
i_n_v_n,1
n_wp_v_nt,1
wp_v_nt_m,1
v_nt_m_n,1
nt_m_n_wp,1
m_n_wp_m,1
n_wp_m_d,1
wp_m_d_v,1
m_d_v_wp,1
d_d_v_p,3
p_n_wp_p,2
n_wp_p_v,6
wp_p_v_n,9
v_n_u_n,22
u_n_wp_a,3
n_wp_a_a,1
wp_a_a_u,1
a_a_u_n,1
a_u_n_wp,2
u_n_wp_v,11
n_wp_v_n,17
wp_v_n_u,19
u_n_wp_r,3
n_wp_r_nd,1
wp_r_nd_d,1
r_nd_d_v,1
nd_d_v_wp,1
n_d_v_n,13
d_v_n_u,6
n_u_n_c,1
u_n_c_v,1
n_c_v_n,5
c_v_n_p,1
p_n_wp_n,4
n_wp_n_v,20
wp_n_v_v,12
n_v_v_v,1
v_v_v_c,1
v_v_c_v,4
v_c_v_r,6
c_v_r_wp,9
v_r_wp_d,5
r_wp_d_v,2
n_u_wp_r,5
u_wp_r_p,1
wp_r_p_n,1
r_p_n_wp,3
wp_n_v_c,2
n_v_c_n,1
v_c_n_wp,2
c_n_wp_v,2
wp_v_n_c,6
v_n_c_v,6
n_c_v_wp,3
c_v_wp_v,1
v_u_wp_nt,7
u_wp_nt_a,1
wp_nt_a_n,1
nt_a_n_c,1
a_n_c_n,2
n_c_n_n,5
c_n_n_wp,4
n_n_wp_v,7
v_n_u_v,4
n_u_v_u,3
u_v_u_wp,7
v_u_wp_n,10
u_wp_n_n,3
n_n_wp_n,6
wp_n_v_u,2
n_v_u_v,3
v_u_v_u,1
u_wp_n_v,16
wp_n_v_nh,3
n_v_nh_wp,2
v_nh_wp_d,1
nh_wp_d_v,1
d_v_wp_nh,3
v_wp_nh_v,7
nh_v_u_n,2
v_u_n_u,1
u_n_u_wp,15
n_u_wp_n,18
u_wp_n_d,7
d_v_n_d,1
v_n_d_v,5
d_v_v_u,4
wp_n_d_d,5
n_d_d_n,1
d_d_n_wp,1
d_n_wp_n,2
wp_n_v_d,4
v_wp_n_c,1
wp_n_c_d,2
n_c_d_n,1
c_d_n_wp,1
d_n_wp_nd,1
n_wp_nd_v,2
wp_nd_v_r,1
nd_v_r_v,1
v_r_v_wp,8
r_v_wp_wp,9
wp_wp_n_d,6
v_wp_d_v,11
wp_d_v_a,3
d_v_a_wp,3
v_a_wp_nh,1
a_wp_nh_v,1
wp_c_v_r,1
c_v_r_n,5
v_r_n_wp,8
n_v_v_p,3
v_v_p_n,3
v_p_n_v,4
p_n_v_wp,5
n_v_n_v,2
v_n_v_u,5
n_v_u_d,1
v_u_d_v,1
u_d_v_k,1
d_v_k_wp,1
v_k_wp_v,2
k_wp_v_nd,1
wp_v_nd_u,1
v_nd_u_n,2
nd_u_n_n,1
u_n_n_wp,3
n_wp_v_v,18
wp_v_v_v,10
v_v_v_p,1
v_v_p_a,2
v_p_a_wp,4
p_a_wp_r,1
a_wp_r_v,1
wp_r_v_n,3
r_v_n_v,1
n_v_nd_u,1
nd_u_n_v,1
u_n_v_u,1
n_v_u_wp,4
u_wp_v_a,2
wp_v_a_v,2
v_a_v_p,1
a_v_p_n,2
n_v_d_d,1
v_d_d_v,1
p_a_wp_nt,1
a_wp_nt_n,1
wp_nt_n_a,1
nt_n_a_c,1
n_a_c_n,2
a_c_n_v,1
c_n_v_wp,4
n_v_wp_nh,1
nh_v_u_wp,2
u_wp_wp_b,6
wp_v_v_j,1
v_v_j_r,1
v_j_r_wp,1
j_r_wp_wp,1
wp_wp_v_p,2
wp_v_p_n,7
n_wp_c_p,4
wp_c_p_nd,1
c_p_nd_u,1
p_nd_u_v,1
nd_u_v_n,1
u_v_n_wp,3
wp_n_c_v,1
n_c_v_v,1
c_v_v_d,1
v_v_d_u,1
v_d_u_wp,1
d_u_wp_wp,1
wp_wp_b_nh,3
wp_b_nh_v,3
b_nh_v_wp,3
nh_v_wp_n,2
v_wp_n_v,11
n_v_wp_n,12
wp_v_n_n,7
v_n_n_wp,5
n_wp_n_nt,1
wp_n_nt_n,1
n_nt_n_v,1
nt_n_v_v,1
n_v_v_wp,8
v_wp_wp_h,1
wp_wp_h_n,1
wp_h_n_u,1
h_n_u_wp,1
n_u_wp_wp,9
v_n_wp_p,4
n_v_c_v,3
v_c_v_n,1
c_v_n_u,2
n_d_v_r,2
d_v_r_n,3
v_r_n_u,2
r_n_u_wp,3
u_wp_n_p,1
p_v_n_wp,18
v_v_u_n,3
v_u_n_p,2
u_n_p_nd,1
n_p_nd_u,2
p_nd_u_wp,2
nd_u_wp_c,1
c_d_v_d,1
d_v_d_v,4
n_wp_n_wp,12
wp_n_wp_p,3
wp_p_v_u,1
p_v_u_wp,2
v_u_wp_b,1
u_wp_b_c,1
wp_b_c_n,1
b_c_n_wp,1
c_n_wp_n,2
wp_n_wp_n,7
n_wp_p_n,3
wp_p_n_n,3
p_n_n_u,3
n_n_u_wp,7
n_u_wp_nt,3
u_wp_nt_n,5
wp_nt_n_v,2
nt_n_v_n,1
v_n_v_n,3
n_v_n_u,6
u_wp_n_u,2
wp_n_u_n,10
n_wp_n_u,7
wp_n_u_a,2
n_u_a_n,2
u_a_n_u,2
a_n_u_wp,6
n_u_wp_d,7
u_wp_d_v,10
wp_d_v_v,8
nh_v_wp_nh,1
v_wp_nh_n,1
wp_nh_n_wp,1
