wp_a_n_wp,3
a_n_wp_nh,2
n_wp_nh_p,4
wp_nh_p_v,5
nh_p_v_v,4
p_v_v_p,2
v_v_p_n,10
v_p_n_wp,21
p_n_wp_v,7
n_wp_v_nh,2
wp_v_nh_v,2
v_nh_v_v,2
nh_v_v_wp,2
v_v_wp_v,7
v_wp_v_v,8
wp_v_v_wp,2
v_v_wp_wp,4
v_wp_wp_n,9
wp_wp_n_wp,2
wp_n_wp_n,5
n_wp_n_u,3
wp_n_u_n,6
n_u_n_u,4
u_n_u_wp,6
n_u_wp_n,8
u_wp_n_v,9
wp_n_v_v,9
n_v_v_p,5
n_wp_v_d,5
wp_v_d_v,6
v_d_v_wp,6
d_v_wp_c,3
v_wp_c_v,5
wp_c_v_n,6
c_v_n_u,4
v_n_u_v,7
n_u_v_u,1
u_v_u_wp,3
v_u_wp_c,3
u_wp_c_d,3
wp_c_d_v,5
c_d_v_n,2
d_v_n_k,3
v_n_k_wp,4
n_k_wp_d,2
k_wp_d_v,2
wp_d_v_n,11
d_v_n_u,2
v_n_u_u,1
n_u_u_v,2
u_u_v_u,1
n_k_wp_c,1
k_wp_c_r,1
wp_c_r_v,1
c_r_v_u,1
r_v_u_wp,5
v_u_wp_n,7
u_wp_n_u,1
wp_n_u_u,1
n_u_u_d,1
u_u_d_v,1
u_d_v_r,1
d_v_r_k,1
v_r_k_m,1
r_k_m_wp,1
k_m_wp_n,1
m_wp_n_a,1
wp_n_a_n,4
n_a_n_wp,2
n_wp_nh_v,10
wp_nh_v_u,6
nh_v_u_wp,6
v_u_wp_v,17
u_wp_v_n,5
wp_v_n_d,9
v_n_d_v,3
n_d_v_r,1
d_v_r_n,3
v_r_n_wp,18
r_n_wp_nh,2
p_n_wp_nh,3
wp_v_n_v,17
v_n_v_n,7
n_v_n_p,5
v_n_p_n,2
n_p_n_wp,3
v_n_v_p,3
n_v_p_n,5
v_p_n_n,4
p_n_n_wp,7
n_n_wp_v,7
n_wp_v_n,29
n_d_v_a,2
d_v_a_u,2
v_a_u_wp,3
a_u_wp_nh,1
u_wp_nh_v,6
v_u_wp_nh,5
wp_nh_v_wp,23
nh_v_wp_wp,22
wp_wp_n_v,4
n_v_v_n,3
v_v_n_nd,1
v_n_nd_v,1
n_nd_v_wp,1
nd_v_wp_v,1
v_wp_v_p,3
wp_v_p_v,5
v_p_v_p,2
p_v_p_v,1
v_p_v_wp,2
p_v_wp_wp,25
v_wp_wp_nh,12
wp_wp_nh_p,3
nh_p_v_wp,1
wp_wp_n_p,21
wp_n_p_r,3
n_p_r_n,3
p_r_n_v,2
r_n_v_u,5
n_v_u_wp,8
wp_n_v_n,13
n_v_n_c,2
v_n_c_v,6
n_c_v_r,8
c_v_r_wp,13
v_r_wp_n,5
r_wp_n_d,2
wp_n_d_v,15
n_d_v_u,6
d_v_u_wp,10
v_u_wp_wp,6
u_wp_wp_nh,6
wp_wp_nh_v,22
v_wp_wp_v,20
wp_wp_v_r,5
wp_v_r_wp,4
v_r_wp_wp,19
r_wp_wp_n,14
wp_n_p_v,22
n_p_v_wp,26
wp_v_r_j,1
v_r_j_wp,2
r_j_wp_wp,1
j_wp_wp_nh,1
wp_wp_v_n,20
wp_v_n_wp,15
v_n_wp_nh,3
n_wp_nh_u,1
wp_nh_u_n,2
nh_u_n_u,1
wp_n_v_r,7
n_v_r_d,1
v_r_d_v,1
r_d_v_r,1
d_v_r_wp,4
v_r_wp_d,3
r_wp_d_d,2
wp_d_d_v,3
d_d_v_u,2
u_wp_v_u,1
wp_v_u_r,1
v_u_r_wp,1
u_r_wp_wp,1
n_v_r_j,1
r_j_wp_v,1
j_wp_v_wp,1
wp_v_wp_wp,11
wp_nh_v_d,3
nh_v_d_v,1
v_d_v_u,1
d_v_u_n,1
v_u_n_p,1
u_n_p_n,1
n_p_n_u,1
p_n_u_n,9
n_u_n_wp,20
u_n_wp_d,4
n_wp_d_p,3
wp_d_p_v,3
d_p_v_u,1
p_v_u_p,1
v_u_p_n,2
u_p_n_wp,2
p_n_wp_c,4
n_wp_c_v,8
wp_c_v_r,5
r_wp_wp_d,1
wp_wp_d_v,3
wp_d_v_u,1
wp_nh_v_v,5
nh_v_v_r,1
v_v_r_nh,1
v_r_nh_wp,1
r_nh_wp_v,1
nh_wp_v_nh,1
wp_v_nh_u,1
v_nh_u_n,1
nh_u_n_wp,1
u_n_wp_nh,2
p_v_v_n,7
v_v_n_wp,8
v_n_wp_v,22
wp_v_n_p,10
v_n_p_v,13
v_wp_wp_r,8
wp_wp_r_d,6
wp_r_d_v,6
r_d_v_v,1
d_v_v_r,3
v_v_r_u,1
v_r_u_wp,2
r_u_wp_d,1
u_wp_d_v,8
wp_d_v_r,1
v_r_n_u,6
r_n_u_wp,1
wp_n_v_wp,14
n_v_wp_n,7
v_wp_n_u,3
n_u_wp_u,1
u_wp_u_v,1
wp_u_v_u,1
u_v_u_n,1
v_u_n_wp,6
u_n_wp_c,2
n_wp_c_d,4
c_d_v_v,4
d_v_v_p,2
n_wp_v_r,14
wp_v_r_p,7
v_r_p_a,1
r_p_a_wp,1
p_a_wp_c,1
a_wp_c_d,1
wp_c_d_a,1
c_d_a_v,1
d_a_v_ns,1
a_v_ns_v,1
v_ns_v_u,1
ns_v_u_wp,1
r_wp_wp_v,1
wp_wp_v_c,1
wp_v_c_p,1
v_c_p_r,2
c_p_r_n,2
r_n_v_r,1
n_v_r_wp,12
r_wp_wp_nh,2
wp_wp_nh_d,3
wp_nh_d_v,3
nh_d_v_nh,1
d_v_nh_wp,1
v_nh_wp_d,2
nh_wp_d_v,1
wp_d_v_k,1
d_v_k_v,1
v_k_v_v,1
k_v_v_wp,1
nh_d_v_p,1
d_v_p_v,3
v_p_v_n,9
p_v_n_wp,17
v_n_wp_c,10
